fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
b866e40d-8f49-4e79-ab22-639660fe5507,3fe7f19e-57c0-4d0d-92ae-75e1c3c8a5da,3fe7f19e-57c0-4d0d-92ae-75e1c3c8a5da,1,,42.0565685,-87.67387830000241,POINT (-87.67387830000241 42.0565685),553326,2021-07-01 17:36:16 UTC,2021-07-01 12:30:07 UTC,161.65664544827058,,,16.591999050332383,,,42.0565685,N,-87.67387830000241,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
e09997a7-c7b4-4714-94e5-b16566978f45,78622cb4-c3bd-426c-868b-dad73e9c1ea4,78622cb4-c3bd-426c-868b-dad73e9c1ea4,1,,42.056572499999994,-87.67387529999905,POINT (-87.67387529999905 42.056572499999994),519815,2021-07-01 17:36:18 UTC,2021-07-01 12:31:21 UTC,161.3322033898305,,,16.593000420816384,,,42.056572499999994,N,-87.67387529999905,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
02ba0f83-610f-4176-bf45-385f93dd1b97,cfec5157-5e30-4ade-83e2-38e845eba3a1,cfec5157-5e30-4ade-83e2-38e845eba3a1,1,,42.0565712,-87.67387780000186,POINT (-87.67387780000186 42.0565712),521877,2021-07-01 18:09:46 UTC,2021-07-01 12:39:05 UTC,161.3037749814952,,,16.35300063171194,,,42.0565712,N,-87.67387780000186,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
2552e76f-4e76-43d8-8e55-ac866b612ba1,7ee86f79-ce65-4a34-aa64-54945d44b6a3,7ee86f79-ce65-4a34-aa64-54945d44b6a3,1,,42.05656990000179,-87.6738809000027,POINT (-87.6738809000027 42.05656990000179),560187,2021-07-01 18:09:49 UTC,2021-07-01 12:40:07 UTC,161.63060007018365,,,16.03800011480397,,,42.05656990000179,N,-87.6738809000027,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
3ca34561-8dcc-411f-af8c-3bd30c78933e,da5a7b95-1770-4c49-90f5-1e9a1dcc1d54,da5a7b95-1770-4c49-90f5-1e9a1dcc1d54,1,,42.05657330000273,-87.6738888888889,POINT (-87.6738888888889 42.05657330000273),566152,2021-07-01 18:09:53 UTC,2021-07-01 12:45:20 UTC,161.5311998573721,,,18.246000293556435,,,42.05657330000273,N,-87.6738888888889,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
b04e6215-a64e-4368-8906-3291a8f5d6ce,fd81b307-536e-4ba5-8e8d-65452baefbf3,fd81b307-536e-4ba5-8e8d-65452baefbf3,1,,42.056575499999994,-87.6739112,POINT (-87.6739112 42.056575499999994),518257,2021-07-01 18:09:56 UTC,2021-07-01 12:47:49 UTC,161.59322033898306,,,12.699000348715565,,,42.056575499999994,N,-87.6739112,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
78ac6f93-8e97-4a84-92e0-66c72126ba97,cdc1b152-f631-4d0c-8d48-6d3a2741aa26,cdc1b152-f631-4d0c-8d48-6d3a2741aa26,1,,42.056575499999994,-87.67389750000001,POINT (-87.67389750000001 42.056575499999994),523866,2021-07-01 18:09:58 UTC,2021-07-01 12:49:03 UTC,161.63791986675304,,,20.0,,,42.056575499999994,N,-87.67389750000001,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
e1fc1871-3617-4d47-bb12-d91b4a3aaa3f,7f19f9eb-1ef0-437a-844f-96d151b671e1,7f19f9eb-1ef0-437a-844f-96d151b671e1,1,,42.0565764,-87.6739034,POINT (-87.6739034 42.0565764),557303,2021-07-01 18:10:01 UTC,2021-07-01 12:58:00 UTC,161.3422177156515,,,13.934,,,42.0565764,N,-87.6739034,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
31294c62-77fd-4a8a-8bd1-94bcc98f4160,3a0eca91-3c31-48d4-abc2-82abd5d6176f,3a0eca91-3c31-48d4-abc2-82abd5d6176f,1,,42.056564599999994,-87.6738732,POINT (-87.6738732 42.056564599999994),546085,2021-07-01 18:10:04 UTC,2021-07-01 13:04:46 UTC,161.64795140364473,,,17.27799986892981,,,42.056564599999994,N,-87.6738732,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
29400169-3ba3-4d3d-8499-201393a68886,d91e9ba3-f813-4553-9286-d5a9c27f2c38,d91e9ba3-f813-4553-9286-d5a9c27f2c38,1,,42.05657130000108,-87.6738756,POINT (-87.6738756 42.05657130000108),433957,2021-07-01 19:11:49 UTC,2021-07-01 13:15:02 UTC,161.50251256281408,,,16.125,,,42.05657130000108,N,-87.6738756,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
c81ce418-a7c5-43d5-91b0-6fb68da6c668,70f8c28c-2272-4bfa-a836-7933b03b602a,70f8c28c-2272-4bfa-a836-7933b03b602a,1,,42.056567599999994,-87.6738814000024,POINT (-87.6738814000024 42.056567599999994),480116,2021-07-01 19:11:51 UTC,2021-07-01 13:16:23 UTC,161.619388469618,,,16.21299934512115,,,42.056567599999994,N,-87.6738814000024,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
1e436eb4-96ef-46a9-a872-3bcda544ade0,be04ef24-edb1-46d5-bbfa-dd21b0dfa491,be04ef24-edb1-46d5-bbfa-dd21b0dfa491,1,,42.056567700001835,-87.6738409000021,POINT (-87.6738409000021 42.056567700001835),434911,2021-07-01 19:11:53 UTC,2021-07-01 13:18:28 UTC,161.48320440818057,,,18.0,,,42.056567700001835,N,-87.6738409000021,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
407f9ad6-e393-4d34-be17-5ae17152534e,05baf98a-6ac2-4f3c-83df-3c0489e6082b,05baf98a-6ac2-4f3c-83df-3c0489e6082b,1,,42.056569599999996,-87.6738888888889,POINT (-87.6738888888889 42.056569599999996),429791,2021-07-01 19:11:56 UTC,2021-07-01 13:19:21 UTC,161.44481324314106,,,16.856000900698042,,,42.056569599999996,N,-87.6738888888889,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
d28f754d-1630-4062-8540-64648723cac5,7b808c05-0e50-48e5-ab50-82bd50d72a65,7b808c05-0e50-48e5-ab50-82bd50d72a65,1,,42.05658790000103,-87.6738718999975,POINT (-87.6738718999975 42.05658790000103),469430,2021-07-01 19:11:59 UTC,2021-07-01 13:20:22 UTC,161.48362431502485,,,13.20899962811454,,,42.05658790000103,N,-87.6738718999975,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
82ddac32-c9c3-44de-add6-a7fd2536e971,b013210d-a7d2-45c0-aac2-822a5485deee,b013210d-a7d2-45c0-aac2-822a5485deee,1,,42.056572299997725,-87.6738804,POINT (-87.6738804 42.056572299997725),572201,2021-07-01 19:12:01 UTC,2021-07-01 13:22:31 UTC,161.4901140007125,,,17.708000191506677,,,42.056572299997725,N,-87.6738804,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
a470931c-4c97-4c7f-86ac-b6ed682f458a,089ab98a-6d69-4a5c-aaf1-4727d360e062,089ab98a-6d69-4a5c-aaf1-4727d360e062,1,,42.05657,-87.67383500000001,POINT (-87.67383500000001 42.05657),491122,2021-07-01 19:12:04 UTC,2021-07-01 13:30:15 UTC,161.47415356711002,,,17.77599906520215,,,42.05657,N,-87.67383500000001,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
1cba3f98-fb98-461b-b027-39fdf13b5c8c,a4c522c3-03e4-4cef-a818-5ea3ce6e954f,a4c522c3-03e4-4cef-a818-5ea3ce6e954f,1,,42.05656789973229,-87.6738684,POINT (-87.6738684 42.05656789973229),482228,2021-07-01 19:12:06 UTC,2021-07-01 13:30:46 UTC,161.44907917519282,,,18.259000775451423,,,42.05656789973229,N,-87.6738684,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
709aeb61-b32d-4163-81f8-9f536f64b503,b1ac2608-2020-4700-8827-13e793479b2d,b1ac2608-2020-4700-8827-13e793479b2d,1,,42.05656909999725,-87.67386069999755,POINT (-87.67386069999755 42.05656909999725),522739,2021-07-01 19:12:10 UTC,2021-07-01 13:31:35 UTC,161.48816595945308,,,18.177999496939716,,,42.05656909999725,N,-87.67386069999755,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
853f4945-4c38-410d-9241-741f253514c3,600b45c0-b349-4153-b54a-d1e2aa375371,600b45c0-b349-4153-b54a-d1e2aa375371,1,,42.05656419999798,-87.6738691000024,POINT (-87.6738691000024 42.05656419999798),481554,2021-07-01 19:12:13 UTC,2021-07-01 13:33:24 UTC,161.5407460204324,,,18.606000909228673,,,42.05656419999798,N,-87.6738691000024,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
