fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
25f7a8cb-23fa-4c6b-803d-580d5cd02ac9,83428d5f-51be-4edd-b2bb-315984c5333b,83428d5f-51be-4edd-b2bb-315984c5333b,1,,21.398903,-157.8995033000024,POINT (-157.8995033000024 21.398903),618528,2021-06-27 01:40:33 UTC,2021-06-26 06:25:09 UTC,372.25,,,10.72,,,21.398903,N,-157.8995033000024,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
8b071e06-6d9f-40ba-bdeb-dae513ddfeae,8b68e0cc-dfa8-424d-9160-e3dae66666ac,8b68e0cc-dfa8-424d-9160-e3dae66666ac,1,,21.39956330000213,-157.8981236,POINT (-157.8981236 21.39956330000213),679693,2021-06-27 01:40:37 UTC,2021-06-26 06:30:15 UTC,373.6666666666667,,,3.740999927855133,,,21.39956330000213,N,-157.8981236,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
47fc9673-6f3c-469e-badc-41e12ea18cc8,1cbf5bff-7858-4e65-b3bc-677a13f86333,1cbf5bff-7858-4e65-b3bc-677a13f86333,1,,21.401216199999997,-157.89622290023317,POINT (-157.89622290023317 21.401216199999997),567935,2021-06-27 01:40:40 UTC,2021-06-26 06:37:40 UTC,386.30989549735517,,,4.147999757178413,,,21.401216199999997,N,-157.89622290023317,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
af1e0aeb-0238-443a-9ebe-9e69692b67fe,b70a9cee-73a0-4801-a774-4339d2c2ad13,b70a9cee-73a0-4801-a774-4339d2c2ad13,1,,21.401224299998184,-157.89615519999998,POINT (-157.89615519999998 21.401224299998184),659288,2021-06-27 01:40:43 UTC,2021-06-26 06:39:29 UTC,385.3990503862235,,,7.504,,,21.401224299998184,N,-157.89615519999998,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
4f771e22-4386-4c70-8362-ff947c8ac500,aefa88d0-4937-4fb5-8ac3-e82afbcffa9f,aefa88d0-4937-4fb5-8ac3-e82afbcffa9f,1,,21.4035868,-157.88843790000197,POINT (-157.88843790000197 21.4035868),610487,2021-06-27 01:40:46 UTC,2021-06-26 06:56:43 UTC,442.43665519267904,,,3.775,,,21.4035868,N,-157.88843790000197,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
6e5ed820-4230-418f-9cf2-ddfadc2836ab,0f58f7ca-52aa-47df-97cb-557423b68a41,0f58f7ca-52aa-47df-97cb-557423b68a41,1,,21.403919100001218,-157.88653620000275,POINT (-157.88653620000275 21.403919100001218),605345,2021-06-27 01:40:50 UTC,2021-06-26 07:04:22 UTC,452.5297071842016,,,13.78699970498574,,,21.403919100001218,N,-157.88653620000275,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
e6a9ee45-7b8f-4dae-a478-9000cf2f1dec,d7b46ec6-6586-44aa-9f09-0b13fd9d1508,d7b46ec6-6586-44aa-9f09-0b13fd9d1508,1,,21.403885100002416,-157.8861232,POINT (-157.8861232 21.403885100002416),636651,2021-06-27 01:40:53 UTC,2021-06-26 07:09:22 UTC,457.93814685029747,,,7.431000238341146,,,21.403885100002416,N,-157.8861232,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
7b904faa-89d8-460e-9f91-3e34c5b67780,311ffd8e-9b77-413c-a884-f3978d932b6e,311ffd8e-9b77-413c-a884-f3978d932b6e,1,,21.404698,-157.88466549999998,POINT (-157.88466549999998 21.404698),699210,2021-06-27 01:40:57 UTC,2021-06-26 07:12:39 UTC,479.7326911735797,,,10.184,,,21.404698,N,-157.88466549999998,W,motorola,moto x4,,810.0,1080.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
58b4e390-5e5f-40a9-b513-bb0a51cca0c2,0a00dc0d-2290-442b-b238-acc8592ac9fd,0a00dc0d-2290-442b-b238-acc8592ac9fd,1,,21.40334259999746,-157.88211730000154,POINT (-157.88211730000154 21.40334259999746),653391,2021-06-27 01:40:59 UTC,2021-06-26 07:25:15 UTC,487.5437175756042,,,9.648,,,21.40334259999746,N,-157.88211730000154,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
c6ea6f8d-846a-4224-9725-8c8ebf7b7f90,fb025b3c-85d2-4c98-b519-1787727fa68a,fb025b3c-85d2-4c98-b519-1787727fa68a,1,,21.40311529999761,-157.8823595,POINT (-157.8823595 21.40311529999761),739111,2021-06-27 01:41:03 UTC,2021-06-26 07:27:32 UTC,449.58589925785566,,,16.08,,,21.40311529999761,N,-157.8823595,W,motorola,moto x4,,1080.0,810.0,"Fulcrum Android 2.43.1 (6564), Android 9, motorola, moto x4",72.0,72.0
